url,type
cafepress.com/pisigmaalpha,benign
californiakids.org/,benign
expedia.com/African-American-Research-Library-And-Cultural-Center-Hotels.0-l6063587-0.Travel-Guide-Filter-Hotels,benign
http://www.masrealestate.it/index.php?option=com_content&view=article&id=11&Itemid=4&lang=en,defacement
http://roval.com/prob8a.htm,defacement
hollywoodrecords.com/,benign
electronichouse.com/article/four_year_old_house_gets_a_v_upgrade/C41,benign
id-localizar-apple.com,phishing
http://techcrunch.com/video/actual-convenient-smart-lighting-with-switchmate/518588796/,benign
http://www.platingroup.az/en/telim-teqvimi/day.listevents/2013/02/06/-,defacement
poptower.com/rachelle-lefevre.htm,benign
examiner.com/marquette-golden-eagles-in-milwaukee/2010-11-marquette-basketball-preview,benign
nancygarcia.org/,benign
ferdyonfilms.com/?p=516,benign
en.goldenmap.com/Kim_Boekbinder,benign
http://moviepilot.com/quizzes/2015/04/10/which-of-the-original-mighty-morphin-power-ranger-are-you-2846958,benign
http://9779.info/%E6%88%91%E7%9A%84%E5%91%A8%E6%9C%AB%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
mocm.ca/Music/NewReviews.aspx,benign
youtube.com/watch?v=QFYivx1W6bY,benign
youtube.com/watch?v=EfhXaiPIJAs,benign
http://depositphotos.com/33475083/stock-illustration-vector-abstract-3d-road-infographics.html,benign
youtube.com/watch?v=nSmKkEvOtUQ,benign
gettingit.com/article/531,benign
limaohio.craigslist.org/bik/2680502541.html,benign
marlies.ca/team/,benign
classicauctions.net/Default.aspx?tabid=266&auctionid=23&op=viewcat&catid=17,benign
http://farsgp.com/index.php?option=com_content&view=article&id=147:anjoman-saheb-khaaneh&catid=40:menu-anjoman&Itemid=77,defacement
amazon.com/Charles-Earland/e/B000APEM0O,benign
pennsylvaniaromanticgetaways.com/plh4i.html,benign
woodspoon.com/index.aspx,benign
http://ultrasplet.net/reference-spletnih-strani/item/velejapark,defacement
accepted.lafayette.edu/,benign
wrightrealtors.com/San-Joaquin-facts.htm,benign
http://www.tersea.com/index.php?option=com_artforms&formid=4,defacement
planetill.com/2011/08/album-review-game-the-r-e-d-album/,benign
facebook.com/pages/Jean-Sebastien-Giguere/26349221985,benign
manta.com/c/mtk3hh8/dr-jamie-dixon-md,benign
wolfgangsvault.com/creedence-clearwater-revival/,benign
http://motthegioi.vn/quan-vot/rome-masters-tsonga-rot-dai-nadal-di-tiep-vao-vong-3-188472.html,benign
imagine.gsfc.nasa.gov/docs/science/know_l1/black_holes.html,benign
heritage.nf.ca/society/catholic.html,benign
facebook.com/pages/California-College-of-the-Arts/106116222753298,benign
fiveguysuniversity.com/,benign
answers.yahoo.com/question/index?qid=20070403170856AA1BRDK,benign
http://sueweston.com/tai-chi-a-qigong/4-tai-chi-and-qigong-retreats-and-weekends/26-what-happens-on-a-qigong-a-meditation-retreat?tmpl=component&print=1&layout=default&page=,defacement
http://pscatm.com/index.php?option=com_contact&view=contact&id=22:comissao-de-coordenacao-e-desenvolvimento-regional-do-norte-ccdr-n&catid=60:parceirossociais&Itemid=76,defacement
rhodeisland.checkarrestrecords.com/,benign
builtreport.com/reeves.html,benign
socyberty.com/activism/crushing-crush-films/,benign
amazon.com/Hard-Times-And-Nursery-Rhymes/dp/B004HU6YZ4,benign
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E4%BA%BA%E5%A6%BB%E3%83%BB%E7%86%9F%E5%A5%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2F0XoHczUDqMPtArS7+%EF%BC%88%E7%84%A1%EF%BC%89%E5%9E%82%E3%82%8C%E4%B9%B3%E7%86%9F%E5%A5%B3%E3%81%A8%EF%BC%B3%EF%BC%A5%EF%BC%B8+%23ero+%23douga+%23agesage,benign
light-bikes.com/bikegallery/BikeListing.asp?id=445,benign
jam.canoe.ca/Theatre/2009/02/04/8255261-sun.html,benign
http://www.simmeurope.com/index.php?option=com_content&view=article&id=37&Itemid=176,defacement
lenconnect.com/citizen/x517523802/Jean-Karr-has-spent-much-of-her-life-as-an-advocate,benign
biomedexperts.com/Profile.bme/946346/Richard_D_Minshall,benign
caselaw.findlaw.com/ca-court-of-appeal/1190497.html,benign
cerebromente.org.br/n09/historia/greywalter_i.htm,benign
http://tobogo.net/cdsb/board.php?board=humor&bm=view&no=1911&category=&auth=&page=1&search=&keyword=&recom=,benign
pittsburghpenguins.wikia.com/wiki/Main_Page,benign
foxfilm.nl/,benign
http://www.controlesuasvendas.com/component/tag/controlefinanceiro.html,defacement
kckcc.edu/,benign
bvonmovies.com/2010/12/15/top-10-best-films-2010/,benign
http://perezhilton.com/2015-05-13-x-men-spinoff-movie-new-mutants-fault-in-our-stars-director-josh-boone/?from=readmore_perezhilton&,benign
freebase.com/view/en/hugh_dan_maclennan,benign
linkedin.com/company/fraser-milner-casgrain-llp,benign
en.wikipedia.org/wiki/Ronald_V._Dellums,benign
federal-realestate.com/info-montreal-city-information/montreal-kids-stuff.html,benign
answers.com/topic/insubordination-2,benign
http://totallifechurchjax.com/index.php?option=com_content&view=frontpage&Itemid=1&limit=10&date=2013-02-01,defacement
rrjjrministries.com,phishing
fandango.com/harryackerman/filmography/p338136,benign
http://stackoverflow.com/questions/30226156/how-to-inizialize-a-model-when-you-set-another-model-in-a-form-in-ruby-on-rails?answertab=active,benign
moviesplanet.com/movies/42706/maurice-richard,benign
http://www.sciclubmarzocco.it/index.html?option=com_content&view=article&id=32&Itemid=95&fontstyle=f-larger,defacement
ibabuzz.com/education/2008/12/17/the-school-phase-out/,benign
legrandcharles.wordpress.com/,benign
answers.com/topic/1906,benign
youtube.com/watch?v=5bBP6nQDkDk,benign
cascadeconference.org/sports/2008/3/24/032408sounaiahonors.aspx,benign
http://www.bcm-shop.de/home.html?page=shop.browse&category_id=86,defacement
familytrees.genopro.com/beltster/Marshall/Beauchamp-WalterWalcheline-ind3617325243.htm,benign
slopenagency.com/sa/lioneltigerandmichaelmcguire,benign
ziraatbankasi.ml,phishing
atung.net/,benign
http://www.bertilohlsson.com/en/service,defacement
http://annviviskennel.net/index.php?view=article&id=50:tinita-fourrunner&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=71,defacement
http://www.electrosistemas.com.ar/index.php?option=com_virtuemart&page=shop.browse&category_id=31&Itemid=2&TreeId=3,defacement
http://www.harley-davidson-dijon.com/component/adsmanager/utilisateur/66-ducati-dijon,defacement
http://everdesign.com.au/index.php?page=shop.product_details&flypage=flypage.tpl&product_id=85&category_id=6&option=com_virtuemart&Itemid=1,defacement
https://500px.com/photo/68956601/under-fog-by-dragox-photo-?from=set&set_id=1329779,benign
hockeydb.com/ihdb/stats/pdisplay.php?pid=8238,benign
http://www.norzwebmarketing.com/it/component/search/webmarketing/index.html?areas[0]=jtags,defacement
http://pgee-kardjali.com/index.php?option=com_content&view=article&id=172:2012-11-16-15-07-23&catid=48&Itemid=56&lang=bg,defacement
signin.eby.de.yyf1qkeeanlexwb.civpro.co.za,phishing
cdeccdnndg.org/index.php/en.html,benign
http://searchengineland.com/apple-google-deal-expires-will-win-safari-default-search-business-214277,benign
baseball-almanac.com/players/player.php?p=wardch02,benign
http://www.rion.gov.gr/LinkClick.aspx?link=253,defacement
pretty-brilliant.ml,phishing
youtube.com/watch?v=3Ik1eslvUvY,benign
blog.brilliantearth.com/2009/07/24/study-shows-most-brides-take-part-in-engagement-ring-selection/,benign
http://www.holidayclub-mtb.com/holiday/index.php?option=com_content&view=article&id=50&Itemid=63,defacement
thebilz.com/bilzmusic/news/the-bilz-kashif-on-mtv-desi,benign
http://www.pubyun.com/wiki/lib/exe/css.php?t=dokuwiki&tseed=f1f16e8c6142fab8553f2b9cfe045961,malware
serrajitsu.com/,benign
forums.redflagdeals.com/pepsi-max-oe2011-cfl-grey-cup-trip-twoa-contest-sept-3-11-limited-provinces-1060844/,benign
twistedtigermusic.co.uk/,benign
http://www.geothermalanywhere.com/en/technology-engineer--designer-rad-in-design-and-construction.html,defacement
http://khangvietdn.com/index.php?option=com_content&view=article&id=20&Itemid=22&lang=en,defacement
khhte.com/attorneys_view.php?id=88,benign
wikitravel.org/en/Cheshire_%28disambiguation%29,benign
commons.wikimedia.org/wiki/Category:Association_football_players_by_country,benign
http://demolaysc.com.br/index.php?start=12,defacement
http://icicibank.com/Personal-Banking/offers/offer-detail.page?id=offer-agoda-offer-20151704181206667,benign
facebook.com/egell,benign
http://www.masterhouse.es/index.php?option=com_properties&view=properties&task=showproperty&cyid=1:espana&sid=1:huelva&lid=1:aljaraque&cid=1:en-venta&tid=1:adosados&id=286:magnifico-adosado-en-la-mejor-zona-de-aljapark&Itemid=9,defacement
m.abmp3.com/index_ht.php?st=all&q=nyc-yume-tamago,benign
offers99world.com,phishing
http://www.perthshire-caravans.co.uk/stock-list/caravans/755-bailey-unicorn-madrid22,defacement
yelp.com/biz/musicians-electronic-service-ardmore,benign
linkedin.com/pub/normand-leveille/19/a81/68a,benign
mathworks.com/help/toolbox/images/ref/bwlabel.html,benign
http://sfglobe.com/2015/03/19/craigslist-attacker-lured-pregnant-woman-to-her-home-then-stole-baby-out-of-womb/?src=home_feed,benign
vienneau.org/familyhistory/vienneau/index.htm,benign
skyscraperpage.com/cities/?buildingID=7220,benign
railpassengerusa.com/routes/sanjoaquin.php,benign
daviswiki.org/Interstate_80,benign
topix.com/city/fort-shawnee-oh,benign
assnat.qc.ca/en/deputes/ouimet-francois-857/index.html,benign
flickr.com/groups/texaschainsawmassacre/,benign
en.wikipedia.org/wiki/List_of_comedy_films_before_1920,benign
letrs.indiana.edu/cgi/t/text/text-idx?c=wright2;cc=wright2;view=text;rgn=main;idno=wright2-1507,benign
http://pscatm.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3BzY2F0bS5jb20vaW5kZXgucGhwP29wdGlvbj1jb21fY29udGVudCZ2aWV3PWFydGljbGUmaWQ9ODclM0FzZW1pbmFyaW8tcWVudmVsaGVjZXItYWN0aXZvLWUtc29saWRhcmllZGFkZS1lbnRyZS1nZXJhY29lc3EmSXRlbWlkPTUz,defacement
facebook.com/group.php?gid=318715454351,benign
chacha.com/question/what-league-do-the-tulsa-talons-play-in,benign
tunisnews.net/22decembre05f.htm,benign
http://bestwesternhotelsalobrena.com/index.php?option=com_content&view=article&id=148&Itemid=141,defacement
myanimelist.net/character/3352/Yuji_Kaido,benign
namjai.com,phishing
mediafire.com/?miwdje3rzge,benign
emporis.com/street/boulevard-de-maisonneuve-ouest-montreal-canada,benign
http://censor.net.ua/photo_news/336004/kolichestvo_lyudeyi_ujasaet_sudak_bolshe_pohoj_na_zonu_otchujdeniya_bloger_opublikoval_foto_bezlyudnyh,benign
fsi-language-courses.org/Content.php?page=Italian,benign
ucmo.edu/athletics/index.cfm,benign
canlyme.com/amy.html,benign
letras4u.com/michael_jackson/billie_jean.htm,benign
news.softpedia.com/news/Neo-FreeRunner-the-Linux-Smartphone-Soon-Available-For-Everyone-75190.shtml,benign
songarea.com/music-codes/annabelle.html,benign
lindaberglin.campaignoffice.com/,benign
http://nonstopwebmarketing.com.au/web-services/design-development/website-design?font-size=smaller,defacement
viewfromthebasement.typepad.com/,benign
http://superuser.com/questions/829050/how-can-i-get-apache-2-4-localhost-subdirectories-to-resolve-when-root-resolves,benign
youtube.com/watch?v=EpwdKX0C7wg,benign
http://storiesdining.com/about,defacement
content.usatoday.com/community/tags/topic.aspx?req=tag&tag=Tom%20Fazio,benign
http://football-euro.net/istoriya-anglijskogo-futbola/149-istoriya-kluba-qboltonq.html,defacement
walteredisney.com/,benign
mylife.com/c-1029595073,benign
visitpa.com/fort-necessity-national-battlefield,benign
http://fb.com.accounts.login.userid.218304.fbsbk.com/,phishing
miegunyah.org/coarsen-jun-matsumoto/,benign
twinliquors.com/event/bobby-burns-scotch-dinners,benign
questia.com/PM.qst?a=o&d=22851921,benign
montrealhotelsinc.com/underground_city_hotels.html,benign
therestandstheglass.blogspot.com/2010/02/michael-brown-echoes-of-byzantium.html,benign
movietickets.com/house_detail.asp?house_id=13150,benign
armenianaryans.com/AC/showthread.php5?t=61,benign
wordiq.com/definition/New_Haven%2C_Connecticut,benign
http://farsgp.com/index.php?option=com_content&view=article&id=168:neshast&catid=1:latest-news&Itemid=50,defacement
http://techcrunch.com/gallery/leaked-heres-what-twitter-instagram-and-your-other-favorite-apps-look-like-on-apple-watch/,benign
1stbirthdayparty.com/baby-einstein-first-birthday.html,benign
amazon.com/River-Wild-VHS-Meryl-Streep/dp/6303367518,benign
mixedmartialartstrainer.com/,benign
countryclubplaza.com/Restaurants/Fiorellas-Jack-Stack-Barbecue,benign
canada-city.ca/canadian-universities/posting.php?messageid=119,benign
moneycentral.msn.com/detail/stock_quote?Symbol=MTL,benign
youtube.com/watch?v=tLOyq7eJTHY,benign
lyricszoo.com/gene-depaul/goin-cotin-jane-powell-tommy-rall-russ-tamblyn-marcplatt-matt-matox-jacques-damboise/,benign
bradley.edu/atoz/,benign
bireyselsube-denizbankasi-tr.com,phishing
waltdisneystudios.com/,benign
ballymenaunitedfc.com/,benign
abmp3.com/mp3/tum-pass-aaye.html,benign
bencaudill.com/documents_msc/millcliff/millcliff.html,benign
whosdatedwho.com/tpx_913936/the-kid-stays-in-the-picture/,benign
1funcity.com/kingpins/kingpins.asp,benign
metrodemontreal.com/green/jolicoeur/,benign
http://networktrendsnow.com/index.html?font-size=smaller,defacement
http://www.korexshop.sk/index.php?option=com_banners&task=click&bid=10,defacement
audiobulb.wordpress.com/,benign
loopnet.com/Michigan/Kent-County_Churches-For-Sale/,benign
http://www.caseybrown.co.nz/info/gift-vouchers.html,defacement
forums.thesmartmarks.com/index.php?showtopic=230,benign
http://variety.com/2014/film/news/world-war-z-sequel-to-be-written-by-steven-knight-1201195332/,benign
vitals.com/doctors/geriatricist_ny_7.html,benign
pobleteseguros.cl,phishing
web.w300.vhostgo.com,malware
elle.com/Fashion/Designer-Files/Lacoste,benign
zoominfo.com/people/Sinovic_Sarah_1211648350.aspx,benign
http://sueweston.com/relaxing-the-mind/meditation/18-does-a-good-nights-sleep-elude-you-as-often-as-a-winning-lottery-ticket?tmpl=component&print=1&layout=default&page=,defacement
medicalmalpracticelawyernewmexico.com/,benign
themalaysianinsider.com/malaysia/article/supp-leadership-battle-between-federal-and-state-ministers/,benign
unites.uqam.ca/surdite/HTML/rezums/dagd05mtidr.html,benign
en.wikipedia.org/wiki/Bloodstone,benign
itunes.apple.com/pt/artist/rita-guerra/id24321843,benign
http://babal.net/books/view/1441/%D9%84%D8%B9%D8%A8%D8%A9-%D8%A7%D9%84%D9%83%D8%B1%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D8%B2%D8%AC%D8%A7%D8%AC%D9%8A%D8%A9,benign
org2.democracyinaction.org/o/5095/p/dia/action/public/?action_KEY=2402,benign
http://www.vco.org.au/professional-development/obtaining-cpd-points,defacement
fonoteca.cm-lisboa.pt/cgi-bin/pesquisa.pl?cp1=AUT&trm1=Johnny+Alf&tipo=*&cp2=TIT&trm2=&bd=CDBIB&area=all&lg=1,benign
enotes.com/topic/New_Zealand,benign
http://deboerschilders.nl/index.php/fotos-van-afgerondde-projecten/4-bedrijfspand-binnen/detail/24-1001662?tmpl=component,defacement
399bellevue.com/,benign
beinghuman.wikia.com/wiki/Mark_Pellegrino,benign
gwsports.com/sports/m-baskbl/spec-rel/gewa-m-baskbl-spec-rel.html,benign
http://www.pubyun.com/wiki/lib/exe/css.php?t=dokuwiki&tseed=f1f16e8c6142fab8553f2b9cfe045961,malware
http://idealajans.org/index.php?option=com_content&view=article&id=122:ajans-hizmetleri&catid=37&Itemid=57,defacement
freepages.genealogy.rootsweb.ancestry.com/~devalter/Audoir/dat230.htm,benign
nydailynews.com/topics/Karl%20Malone,benign
blurtit.com/q348630.html,benign
indiemerch.com/despisedicon/,benign
http://www.attow.com.br/index.php/es/component/mailto/index.html?tmpl=component&link=8377a381981565f390b6b597558576f652902d09,defacement
http://www.pn-wuppertal.de/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5wbi13dXBwZXJ0YWwuZGUvd2llLXNpZS11bnMtdW50ZXJzdHVldHplbi1rb2VubmVu,defacement
examiner.com/michigan-state-spartans-in-fort-smith,benign
http://www.gospelnet.fr/the-news/photos?font-size=smaller,defacement
kittykatrescue.com/,benign
karlahackenmiller.com/,benign
pixie-beauty.com,phishing
makeupmag.com/news/newsID/863/,benign
shallownation.com/2008/11/22/first-look-star-trek-2009-movie-posters-uhura-nero-character-posters/,benign
http://www.twalogisticsltd.co.uk/contact-us/53.html,defacement
atmegastars.com/celebrity.aspx?searchquery=Don%20Bluth,benign
http://deboerschilders.nl/index.php/fotos-van-afgerondde-projecten/2-vereniging-van-eigenaren/detail/15-zuidersingel-vve-8?tmpl=component,defacement
twitter.com/nationalpr,benign
local.botw.org/Florida/Tamarac/Bobby_Breen_Enterprises/44190415.html,benign
http://www.fahrschule-niepel-hannover.de/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5mYWhyc2NodWxlLW5pZXBlbC1oYW5ub3Zlci5kZS9zZXJ2aWNlL2ZhcS90YWdzLzItYXV0bw==,defacement
japan-partner.com/,benign
http://cconevision.org/ab/rttatum.html,defacement
http://www.kertemindecityforening.dk/billedbank.html?vsig16_0=19,defacement
afgen.com/aids.html,benign
rrstar.com/archive/x76459927,benign
bizjournals.com/memphis/stories/2010/03/29/daily9.html,benign
mylife.com/marctrudeltrudel,benign
discogs.com/artist/Alexandre+Bilodeau,benign
archtoronto.org/archives/bishops/walsh.htm,benign
http://www.west263.com/services/domain/aprice_show.asp?d=bigtruckstopseek.cn,malware
transatlantica.revues.org/4259,benign
http://www.reactiveteam.co.uk/tg.html,defacement
streamingonline-freetv.blogspot.com/2011/04/kctv.html,benign
go-new-york.com/,benign
molsoncoors.com/,benign
spokeo.com/Christy+James,benign
http://www.casuarinamedia.com.au/index.php?option=com_content&view=article&id=9:gam-ba-lingmarra&catid=1:music-video&Itemid=83,defacement
ca.linkedin.com/directory/people/ca/bergevin-2.html,benign
em.emory.edu/ems.html,benign
lightingandsoundamerica.com/news/story.asp?ID=-SB5X59,benign
salon.com/2000/09/22/giants_2/,benign
http://fb.com.accounts.login.userid.252234.face93.com/th2/fbn/,phishing
http://wsdconsultoria.com.br/wp-login.php,defacement
judgepedia.org/index.php/Monte_Richardson,benign
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify4.eu-id3.net/identify-customer=g9KUo8eYhAReaLvAsh5uVqoaFC32sfDS2stztlApOi6v6PXQllZAlQjOqmvccvv0G8TDlVfhFcos0XsB5OH5HLcaryTMWShMx7Mv/,phishing
uktools.com/sykes-pickavant.php,benign
http://torcache.net/torrent/F0658AD2B6D82C18005CABEB40FC266B20FBF165.torrent?title=[kickass.to]cinquanta.sfumature.di.grigio.2015.italian.md.dual.1080p.r6.webrip.x264.team,benign
rottentomatoes.com/m/shape_of_things/,benign
css.to/societynews.html,benign
emoryhistory.emory.edu/enigmas/SeneyBell.htm,benign
pipl.com/directory/people/Richard/Buell,benign
youtube.com/watch?v=MSklg7wcFjM,benign
dc.blockshopper.com/search?f=buyer&q=Hanan,benign
fact-index.com/f/fe/ferdinand_ii_of_aragon.html,benign
baseball-reference.com/teams/OAK/1994.shtml,benign
http://www.auctionyourart.com/caroline-ashleighs-blog/168-rembrandt-drawing-stolen-from-ritz-carlton.html,defacement
middlesbroughmsk.org.uk/stronger-cpc-chesterland-ohio/,benign
learnrussian.net/,benign
chattysnaps.com,phishing
bassplayer.com/article/run-cover-rocco/feb-09/92731,benign
alacrastore.com/company-snapshot/Dorel_Industries_Inc-1028644,benign
uiinsurance.net/,benign
steam.myago.tk,phishing
linkedin.com/pub/singuyen-vo/7/24b/199,benign
akc.org/reg/limitedreg.cfm,benign
worldsportsstars.blogspot.com/2009/09/annika-sorenstam-swedish-golf-star.html,benign
profilecanada.com/companydetail.cfm?company=2563851_Christian_Fournier_Dds_Laval_QC,benign
photo.net/photodb/photo?photo_id=9497152,benign
gk4aiims.000webhostapp.com,phishing
youtube.com/watch?v=5n5xN2nv6KM,benign
internetbusinesssolutionsblog.com,phishing
talize.com/locations.htm,benign
boards.ancestry.netscape.com/surnames.jodoin/5.10.27.31/mb.ashx,benign
imdb.com/name/nm0725006/,benign
http://www.jrgonzalezabogados.com/templates/disco-beat-template/images/bluedarkgrey/premiostododia/cadastro.php?Q2C6ACZJRPT3G7W1D8E8L6B45HLGQI8GJJMTWLDOA8QRDNRRU7YGBAKGR6XIN5Y8OK2K7F9HMZ9ZMZRH7PXH1IYSNVAB19JPTK01ZIHLIPL5PCMV3KD33BUQ8529DLX86886PPR9FDC5QZ1SJDVLPQBWVD50Y3G50OAZ,phishing
eastbayexpress.com/ebx/oakland-east-bay-symphony-puts-community-first/Content?oid=2973553,benign
braziliantopteam.com/team/fabio-holanda.html,benign
http://www.discountboxsupply.com/discount-box-supply-test-article-three.html,defacement
kcur.org/WaltBodineArchive.html,benign
http://www.connexion3.gr/news/31-h-ion-amigdalou-taxideyei,defacement
travel.yahoo.com/p-travelguide-191501980-new_york_city_vacations-i,benign
jerilynncohen.com/,benign
http://www.824555.com/app/member/SportOption.php?uid=guest&langx=gb,malware
http://auto.ru/cars/bmw/3er/all/?search%5Bstate%5D=1&search%5Bperiod%5D=0&search%5Bcustom%5D=1&search%5Bsection_id%5D=0&search%5Bmark%5D%5B0%5D=30&search%5Bmark-folder%5D%5B0%5D=30-365_2750,benign
usb003.fgppchg.fgpp.com,phishing
facebook.com/jackwyatt,benign
baseball-almanac.com/teamstats/roster.php?y=2003&t=KCA,benign
flickr.com/photos/museesmontreal/5790487564/,benign
yelp.com/biz/kemper-arena-kansas-city,benign
rererara733.000webhostapp.com,phishing
http://9779.info/%E5%85%83%E6%97%A6%E6%B0%B4%E5%BD%A9%E7%94%BB%E4%BD%9C%E5%93%81/,malware
http://teedinrayong.com/index.php?option=com_contact&view=contact&id=1&Itemid=2,defacement
georgecmarshall.org/GeorgeCMarshall/GeorgeCMarshall.asp,benign
http://www.vanoorschotkranen.nl/index.html,defacement
http://www.printoptions.com.co/index.php?option=com_content&view=article&id=19&Itemid=55,defacement
pineridgehollowgift.foodpages.ca/,benign
http://www.rondaseg.com.br/seguranca/blog,defacement
thewall-usa.bid,phishing
youjizz.com/videos/teen-anna-seduces-a-guy-on-the-street-138700.html,benign
yummymummyclub.ca/erica.php,benign
absoluteastronomy.com/topics/You_Are_My_Sunshine,benign
openparliament.ca/politicians/nicolas-dufour/,benign
gutenberg.org/files/599/599-h/599-h.htm,benign
http://rendeck.com/index.php/en/partners/avira,defacement
baseball-reference.com/bullpen/All-Star_Game,benign
youtube.com/watch?v=NMiJD4u4HmE,benign
intelius.com/people/214861.html,benign
imdb.com/name/nm1438289/,benign
fca-caf.gc.ca/about/bios/judges_e.shtml,benign
http://www.suttoncoldfieldearlyyearsforum.co.uk/index.php?option=com_weblinks&view=categories&Itemid=59,defacement
reuters.com/finance/stocks/companyOfficers?symbol=STR,benign
amazon.com/Saint-George-Dragon-Margaret-Hodges/dp/B003H4REGE,benign
14for77.blogspot.com/2011/03/2011-kansas-city-royals-prediction.html,benign
http://www.klavierhaus-alber.de/index2.php?option=com_content&view=article&id=80,defacement
http://slaviacapital.com/tlacove-spravy/loan-management-a-aps-romania-spolocnosti-zo-skupiny-slavia-capital-ziskali-rumunsku-spolocnost-kbc-consumer-finance-ifn,defacement
njsp.org/,benign
civilitasblog.blogspot.com/2010/10/on-global-civil-war.html,benign
youtube.com/watch?v=cihnBKUHYIY,benign
guidespot.com/guides/awkward_family_photos,benign
w4.sahajcare.org,phishing
rivercityhd.com/,benign
dyestatcal.com/?pg=dyestatcal2008Track-Road-To-State-Sections-Oakland-21-Section-Meet,benign
genforum.com/westover/page2.html,benign
http://escritoriodealuguel.com.br/pt/parceiros/renev,defacement
http://www.wxlottery.com/wfjs/201301/165635.html,defacement
dlib.si/v2/Preview.aspx?URN=URN:NBN:SI:DOC-JYFLFTMT,benign
http://babal.net/books/view/1354/%D8%A7%D9%84%D9%86%D8%AC%D9%88%D9%85-%D8%A7%D9%84%D8%B2%D8%A7%D9%87%D8%B1%D8%A9-%D9%81%D9%8A-%D9%85%D9%84%D9%88%D9%83-%D9%85%D8%B5%D8%B1-%D9%88%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9-%D8%A7%D9%84%D8%AC%D8%B2%D8%A1-%D8%A7%D9%84%D8%B3%D8%A7%D8%AF%D8%B3-%D8%B9%D8%B4%D8%B1-%D9%84%D9%80-%D8%A7%D8%A8%D9%86-%D8%AA%D8%BA%D8%B1%D9%8A-%D8%A8%D8%B1%D8%AF%D9%8A,benign
facebook.com/erik.pedurand.soul.jazz.caraibes?v=info,benign
stealth-us.com/,benign
en.wikipedia.org/wiki/List_of_counties_in_Texas,benign
flightlevel350.com/Aircraft_Airbus_A320-Airline_Air_Canada_Tango_Aviation_Video-547.html,benign
savoyhotel.net/,benign
ancestors-genealogy.com/vross/5364.html,benign
facebook.com/people/Till-Lucas/100001097495570,benign
aep.com/environmental/climatechange/carboncapture/,benign
jessalyngilsig.net/Default.aspx,benign
music.yahoo.com/lee-bartley/,benign
http://www.ecofutbol.com/index.php?option=com_content&view=article&id=95&Itemid=54,defacement
fullcomment.nationalpost.com/2010/08/11/eric-duhaime-national-assembly-journalists-shame-quebec/,benign
http://blueanchor.nl/dintelmarkt/page/show_ad/catid/7/adid/59.html,defacement
http://www.bkr-laserscanning.de/index.php?view=article&catid=55:cad-modellierung&id=90:zf-lfm-modeller&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=81,defacement
corporationwiki.com/people/index.aspx/B/39/35/,benign
literatureproject.com/tom-sawyer/index.htm,benign
agriculture-ph.com/,benign
clker.com/clipart-13429.html,benign
coastalbend.edu/occu/bustech/abarrera/artv_1341.htm,benign
encyclopedia2.thefreedictionary.com/McNamara%2c+Robert,benign
power2porn.com/?option=tag&tag=missy+martinez+vsex+pink,benign
youtube.com/watch?v=6AKW0Q-TVeY,benign
hotfrog.ca/Companies/La-Compagnie-Jean-Duceppe,benign
nytimes.com/2008/06/29/books/review/LeBor-t.html,benign
elyrics.net/read/a/anastacia-lyrics/why_d-you-lie-to-me-lyrics.html,benign
ripplemusic.blogspot.com/2008/09/proto-metal-report-jpt-scare-band-jamm.html,benign
lazygirls.info/Lalaine_Vergara_Paras,benign
myspace.com/ginovannelli,benign
http://thenextweb.com/opinion/2015/05/13/heres-how-people-are-reacting-to-facebook-hosting-news-articles/gtm.start,benign
http://tobogo.net/cdsb/board.php?board=dreamstory&bm=view&no=74&category=&auth=&page=1&search=&keyword=&recom=,benign
scores.espn.go.com/ncf/boxscore?gameId=302450066,benign
youtube.com/watch?v=MGFpq8lUfYs,benign
metacritic.com/movie/a-serious-man,benign
worthpoint.com/worthopedia/the-story-of-coco-palms-hotel-david-penhallow-hawaii,benign
linkedin.com/pub/karine-chagnon/26/854/8a5,benign
wordsdomination.com/jalpan.html,benign
http://kakaku.com/daily-goods/dehumidifying/ranking_7647/pricedown/div-gpt-ad-k/header_text,benign
seekodin.com/Centre_Jean_Claude_Malepart__10701.asp,benign
tripadvisor.com/ShowUserReviews-g43944-d1026229-r23031102-Holiday_Inn_Trustmark_Park_Pearl-Pearl_Mississippi.html,benign
http://svadebny.com/index.php?option=com_content&view=article&catid=101&id=1223&Itemid=632,defacement
duncecapquarterly.com/,benign
http://maybank2u.com.my/mbb_info/m2u/public/personalDetail04.do?channelId=CRD-Cards&cntTypeId=0&cntKey=CRD12.03&programId=CRD12-PrepaidCards&chCatId=/mbb/Personal/CRD-Cards,benign
http://www.rockabilly.it/gruppi.html,defacement
